Timestamp,Username,VideoID,Comment,Date,Cleaning,Normalisasi,Tokenization,Stopwords_Removal,Stemming,Translated,Sentiment_polarity,Sentiment
2024-07-22T07:12:02Z,@jatipelem6895,FE4iq7BzZAA,"Bagus,jika kondisi tubuh tidak mampu mediangan mundur merusak tata negaranya menimbulkan kekacauan dan permasalah.NKRI milik rakyat Indonesia berideologi Pancasila maka merusakan keutuhan NKRI dan tidak merubah bisa merubah sistem negara dan pemerintahan di NKRI.NKRI bukan milik pejabat berkuasa dan PNS yang bertindak semaunya untuk pribadi dan golongan.NKRI hasil perjuangan kemerdekaan dari rakyat Indonesia berideologi Pancasila dan tidak sistem dinasti atau kerajaan oleh oknum penjabat berkuasa.pilpres dan pilkada sebagai sarana demokrasi pancasila.menjadi presiden dan kepala dipilih oleh rakyat berarti ada ditangan rakyat membuktikan negara milik rakyat.Menjadi presiden dan kepala daerah harus kepentingan rakyat bukan kepentingan pejabat dan PNS yang tujuan untuk menjalankan amanat rakyat dan melayani rakyat.",2024-07-22T07:13:23Z,bagusjika kondisi tubuh tidak mampu mediangan mundur merusak tata negaranya menimbulkan kekacauan dan permasalah nkri milik rakyat indonesia berideologi pancasila maka merusakan keutuhan nkri dan tidak merubah bisa merubah sistem negara dan pemerintahan di nkri nkri bukan milik pejabat berkuasa dan pns yang bertindak semaunya untuk pribadi dan golongan nkri hasil perjuangan kemerdekaan dari rakyat indonesia berideologi pancasila dan tidak sistem dinasti atau kerajaan oleh oknum penjabat berkuasa pilpres dan pilkada sebagai sarana demokrasi pancasila menjadi presiden dan kepala dipilih oleh rakyat berarti ada ditangan rakyat membuktikan negara milik rakyat menjadi presiden dan kepala daerah harus kepentingan rakyat bukan kepentingan pejabat dan pns yang tujuan untuk menjalankan amanat rakyat dan melayani rakyat,bagusjika kondisi tubuh tidak mampu mediangan mundur merusak tata negaranya menimbulkan kekacauan dan permasalah nkri milik rakyat indonesia berideologi pancasila maka merusakan keutuhan nkri dan tidak merubah bisa merubah sistem negara dan pemerintahan di nkri nkri bukan milik pejabat berkuasa dan pns yang bertindak semaunya untuk pribadi dan golongan nkri hasil perjuangan kemerdekaan dari rakyat indonesia berideologi pancasila dan tidak sistem dinasti atau kerajaan oleh oknum penjabat berkuasa pilpres dan pilkada sebagai sarana demokrasi pancasila menjadi presiden dan kepala dipilih oleh rakyat berarti ada ditangan rakyat membuktikan negara milik rakyat menjadi presiden dan kepala daerah harus kepentingan rakyat bukan kepentingan pejabat dan pns yang tujuan untuk menjalankan amanat rakyat dan melayani rakyat,"['bagusjika', 'kondisi', 'tubuh', 'tidak', 'mampu', 'mediangan', 'mundur', 'merusak', 'tata', 'negaranya', 'menimbulkan', 'kekacauan', 'dan', 'permasalah', 'nkri', 'milik', 'rakyat', 'indonesia', 'berideologi', 'pancasila', 'maka', 'merusakan', 'keutuhan', 'nkri', 'dan', 'tidak', 'merubah', 'bisa', 'merubah', 'sistem', 'negara', 'dan', 'pemerintahan', 'di', 'nkri', 'nkri', 'bukan', 'milik', 'pejabat', 'berkuasa', 'dan', 'pns', 'yang', 'bertindak', 'semaunya', 'untuk', 'pribadi', 'dan', 'golongan', 'nkri', 'hasil', 'perjuangan', 'kemerdekaan', 'dari', 'rakyat', 'indonesia', 'berideologi', 'pancasila', 'dan', 'tidak', 'sistem', 'dinasti', 'atau', 'kerajaan', 'oleh', 'oknum', 'penjabat', 'berkuasa', 'pilpres', 'dan', 'pilkada', 'sebagai', 'sarana', 'demokrasi', 'pancasila', 'menjadi', 'presiden', 'dan', 'kepala', 'dipilih', 'oleh', 'rakyat', 'berarti', 'ada', 'ditangan', 'rakyat', 'membuktikan', 'negara', 'milik', 'rakyat', 'menjadi', 'presiden', 'dan', 'kepala', 'daerah', 'harus', 'kepentingan', 'rakyat', 'bukan', 'kepentingan', 'pejabat', 'dan', 'pns', 'yang', 'tujuan', 'untuk', 'menjalankan', 'amanat', 'rakyat', 'dan', 'melayani', 'rakyat']","['bagusjika', 'kondisi', 'tubuh', 'mediangan', 'mundur', 'merusak', 'tata', 'negaranya', 'menimbulkan', 'kekacauan', 'permasalah', 'nkri', 'milik', 'rakyat', 'indonesia', 'berideologi', 'pancasila', 'merusakan', 'keutuhan', 'nkri', 'merubah', 'merubah', 'sistem', 'negara', 'pemerintahan', 'nkri', 'nkri', 'milik', 'pejabat', 'berkuasa', 'pns', 'bertindak', 'pribadi', 'golongan', 'nkri', 'hasil', 'perjuangan', 'kemerdekaan', 'rakyat', 'indonesia', 'berideologi', 'pancasila', 'sistem', 'dinasti', 'kerajaan', 'oknum', 'penjabat', 'berkuasa', 'pilpres', 'pilkada', 'sarana', 'demokrasi', 'pancasila', 'presiden', 'kepala', 'dipilih', 'rakyat', 'ditangan', 'rakyat', 'membuktikan', 'negara', 'milik', 'rakyat', 'presiden', 'kepala', 'daerah', 'kepentingan', 'rakyat', 'kepentingan', 'pejabat', 'pns', 'tujuan', 'menjalankan', 'amanat', 'rakyat', 'melayani', 'rakyat']",bagusjika kondisi tubuh mediangan mundur rusak tata negara timbul kacau masa nkri milik rakyat indonesia ideologi pancasila rusa utuh nkri rubah rubah sistem negara perintah nkri nkri milik jabat kuasa pns tindak pribadi golong nkri hasil juang merdeka rakyat indonesia ideologi pancasila sistem dinasti raja oknum jabat kuasa pilpres pilkada sarana demokrasi pancasila presiden kepala pilih rakyat tang rakyat bukti negara milik rakyat presiden kepala daerah penting rakyat penting jabat pns tuju jalan amanat rakyat layan rakyat,"good if the condition of the body in the middle of retreat is damaged, the state system appears chaotic, the time of the nkri belongs to the Indonesian people, the ideology of Pancasila, the deer is intact, the nkri is a fox, the state system, the order of the nkri, the nkri, belongs to the position of power of attorney for the civil servants, the personal actions of the nkri, the results of the Indonesian people's freedom struggle, the ideology of the Pancasila, the system of the king's dynasty, the person who holds the power of attorney for the presidential election, the regional elections the means of Pancasila democracy, the president, the head, chooses the people, the people, the proof that the state belongs to the people, the president, the head of an important region, the important people, the position of civil servant, the path of the mandate of the people, serve the people",0.3,positive
2024-07-22T06:48:10Z,@ddyy152,FE4iq7BzZAA,"Di Amerika presiden nya punya etika, tdk seperti di negeri Konoha,udah melanggar konstitusi malah ngajak anak mantu jadi penguasa",2024-07-22T06:48:10Z,di amerika presiden nya punya etika tdk seperti di negeri konohaudah melanggar konstitusi malah ngajak anak mantu jadi penguasa,di amerika presiden ya punya etika tidak seperti di negeri konohaudah melanggar konstitusi malah mengajak anak mantu jadi penguasa,"['di', 'amerika', 'presiden', 'ya', 'punya', 'etika', 'tidak', 'seperti', 'di', 'negeri', 'konohaudah', 'melanggar', 'konstitusi', 'malah', 'mengajak', 'anak', 'mantu', 'jadi', 'penguasa']","['amerika', 'presiden', 'etika', 'negeri', 'konohaudah', 'melanggar', 'konstitusi', 'mengajak', 'anak', 'mantu', 'penguasa']",amerika presiden etika negeri konohaudah langgar konstitusi ajak anak mantu kuasa,"America's president, Konohau's country's ethics, has violated the constitution, inviting his son-in-law to power",0.0,neutral
2024-07-22T06:43:08Z,@johaneslerius9074,FE4iq7BzZAA,Klo di negeri wakanda boss beda malahan bangun dynasti contohnya si wowo😂😂😂,2024-07-22T06:43:08Z,klo di negeri wakanda boss beda malahan bangun dynasti contohnya si wowo,kalau di negeri wakanda bos beda malahan bangun dynasti contohnya sih wowo,"['kalau', 'di', 'negeri', 'wakanda', 'bos', 'beda', 'malahan', 'bangun', 'dynasti', 'contohnya', 'sih', 'wowo']","['negeri', 'wakanda', 'bos', 'beda', 'bangun', 'dynasti', 'contohnya', 'sih', 'wowo']",negeri wakanda bos beda bangun dynasti contoh sih wowo,"The state of Wakanda is different, the boss is building a dynasty, for example, wow",0.05,positive
2024-07-22T06:41:46Z,@user-tc6mi6su7c,FE4iq7BzZAA,Kalau Biden mundur.ancaman ke trump di anggap setting.,2024-07-22T06:41:46Z,kalau biden mundur ancaman ke trump di anggap setting,kalau biden mundur ancaman ke trump di anggap setting,"['kalau', 'biden', 'mundur', 'ancaman', 'ke', 'trump', 'di', 'anggap', 'setting']","['biden', 'mundur', 'ancaman', 'trump', 'anggap', 'setting']",biden mundur ancam trump anggap setting,"Biden resigns, Trump threatens to consider it a setup",0.0,neutral
2024-07-22T06:41:13Z,@BenyWidodo-ru2yp,FE4iq7BzZAA,Ketuaan biden,2024-07-22T06:41:13Z,ketuaan biden,ketuaan biden,"['ketuaan', 'biden']","['ketuaan', 'biden']",ketua biden,chief biden,0.0,neutral
2024-07-22T06:39:02Z,@yoesoef4902,FE4iq7BzZAA,Mundur sebelum berperang,2024-07-22T06:39:02Z,mundur sebelum berperang,mundur sebelum berperang,"['mundur', 'sebelum', 'berperang']","['mundur', 'berperang']",mundur perang,withdraw from war,0.0,neutral
2024-07-22T06:28:21Z,@TheNosferratu,FE4iq7BzZAA,Krn Biden tau klo tetep maju pasti kalah ama Trump makanya mundur,2024-07-22T06:28:21Z,krn biden tau klo tetep maju pasti kalah ama trump makanya mundur,karena biden tau kalau tetap maju pasti kalah sama trump makanya mundur,"['karena', 'biden', 'tau', 'kalau', 'tetap', 'maju', 'pasti', 'kalah', 'sama', 'trump', 'makanya', 'mundur']","['biden', 'tau', 'maju', 'kalah', 'trump', 'mundur']",biden tau maju kalah trump mundur,"Biden knows that going forward is losing, Trump is going backwards",0.0,neutral
2024-07-22T06:19:32Z,@cecepgorbachev3018,FE4iq7BzZAA,Capresnya perempuan lebih bahaya lagi kalau menang pilpres si kemala keturunan india selir yahudi inggris,2024-07-22T06:19:32Z,capresnya perempuan lebih bahaya lagi kalau menang pilpres si kemala keturunan india selir yahudi inggris,capresnya perempuan lebih bahaya lagi kalau menang pilpres sih kemala keturunan india selir yahudi inggris,"['capresnya', 'perempuan', 'lebih', 'bahaya', 'lagi', 'kalau', 'menang', 'pilpres', 'sih', 'kemala', 'keturunan', 'india', 'selir', 'yahudi', 'inggris']","['capresnya', 'perempuan', 'bahaya', 'menang', 'pilpres', 'sih', 'kemala', 'keturunan', 'india', 'selir', 'yahudi', 'inggris']",capresnya perempuan bahaya menang pilpres sih kemala turun india selir yahudi inggris,"It's dangerous for a female presidential candidate to win the presidential election. Last night, India was a British Jewish concubine",0.03333333333333335,positive
2024-07-22T06:15:02Z,@mustaamfadil3171,FE4iq7BzZAA,"Tua Bangka..., calon mayat.",2024-07-22T06:15:02Z,tua bangka calon mayat,tua bangka calon mayat,"['tua', 'bangka', 'calon', 'mayat']","['tua', 'bangka', 'calon', 'mayat']",tua bangka calon mayat,old fart candidate for corpse,0.1,positive
2024-07-22T06:11:53Z,@erwinkumadjawa9497,FE4iq7BzZAA,Joe Biden adalah LEGENDA SELAMANYA: Dia Berprestasi sebagai Wakil Presiden Barrack Obama selama dua periode dan PRESIDEN TERTUA di DUNIA saat TERPILIH PADA 2020☀️ Biden is The Sun Shines The World..,2024-07-22T06:11:53Z,joe biden adalah legenda selamanya dia berprestasi sebagai wakil presiden barrack obama selama dua periode dan presiden tertua di dunia saat terpilih pada biden is the sun shines the world,joe biden adalah legenda selamanya dia berprestasi sebagai wakil presiden barrack obama selama dua periode dan presiden tertua di dunia saat terpilih pada biden is the sun shines the world,"['joe', 'biden', 'adalah', 'legenda', 'selamanya', 'dia', 'berprestasi', 'sebagai', 'wakil', 'presiden', 'barrack', 'obama', 'selama', 'dua', 'periode', 'dan', 'presiden', 'tertua', 'di', 'dunia', 'saat', 'terpilih', 'pada', 'biden', 'is', 'the', 'sun', 'shines', 'the', 'world']","['joe', 'biden', 'legenda', 'berprestasi', 'wakil', 'presiden', 'barrack', 'obama', 'periode', 'presiden', 'tertua', 'dunia', 'terpilih', 'biden', 'is', 'the', 'sun', 'shines', 'the', 'world']",joe biden legenda prestasi wakil presiden barrack obama periode presiden tua dunia pilih biden is the sun shines the world,joe biden legend achievements vice president barrack obama presidential period old world vote biden is the sun shines the world,0.1,positive
2024-07-22T06:01:58Z,@raden1776,FE4iq7BzZAA,Setuju mudur..krn cara caranya Berbau Fitnah..demi menjaga nama Biden..Harga Diri segalanya..jgn seprti di Negara kita..Fitnah fitnah eeh..jadi president..Kisah Ratna Sarumpet..,2024-07-22T06:01:58Z,setuju mudur krn cara caranya berbau fitnah demi menjaga nama biden harga diri segalanya jgn seprti di negara kita fitnah fitnah eeh jadi president kisah ratna sarumpet,setuju mudur karena cara caranya berbau fitnah demi menjaga nama biden harga diri segalanya jangan seprti di negara kita fitnah fitnah eeh jadi president kisah ratna sarumpet,"['setuju', 'mudur', 'karena', 'cara', 'caranya', 'berbau', 'fitnah', 'demi', 'menjaga', 'nama', 'biden', 'harga', 'diri', 'segalanya', 'jangan', 'seprti', 'di', 'negara', 'kita', 'fitnah', 'fitnah', 'eeh', 'jadi', 'president', 'kisah', 'ratna', 'sarumpet']","['setuju', 'mudur', 'berbau', 'fitnah', 'menjaga', 'nama', 'biden', 'harga', 'seprti', 'negara', 'fitnah', 'fitnah', 'eeh', 'president', 'kisah', 'ratna', 'sarumpet']",tuju mudur bau fitnah jaga nama biden harga seprti negara fitnah fitnah eeh president kisah ratna sarumpet,head for mudur the smell of slander keep biden's name the price is like a country slander slander eeh president the story of ratna sarumpet,0.0,neutral
2024-07-22T05:54:00Z,@imaloner7523,FE4iq7BzZAA,"Dah ketuaan,disini malah kemudaan 😂 Tunggu 5/10 tahun lagi biar bener2 mateng..",2024-07-22T06:00:28Z,dah ketuaandisini malah kemudaan tunggu tahun lagi biar bener2 mateng,sudah ketuaandisini malah kemudaan tunggu tahun lagi biar benar-benar mateng,"['sudah', 'ketuaandisini', 'malah', 'kemudaan', 'tunggu', 'tahun', 'lagi', 'biar', 'benar-benar', 'mateng']","['ketuaandisini', 'kemudaan', 'tunggu', 'biar', 'benar-benar', 'mateng']",ketuaandisini muda tunggu biar benar mateng,The young leader is waiting for it to mature,0.1,positive
2024-07-22T05:40:23Z,@infonesia5339,FE4iq7BzZAA,Jangan sampe kaya amien rais..,2024-07-22T05:40:23Z,jangan sampe kaya amien rais,jangan sampai kayak amien rais,"['jangan', 'sampai', 'kayak', 'amien', 'rais']","['kayak', 'amien', 'rais']",kayak amien rais,kayak amien rais,0.0,neutral
2024-07-22T05:39:22Z,@falwaechanel,FE4iq7BzZAA,Old man... Wong tuo...,2024-07-22T05:39:22Z,old man wong tuo,old man wong tuo,"['old', 'man', 'wong', 'tuo']","['old', 'man', 'tuo']",old man tuo,old man,0.1,positive
2024-07-22T05:31:07Z,@yantopurnama3164,FE4iq7BzZAA,Kapan Yach Mamarika punya Presiden dari Suku Indian.😊😊😊😊,2024-07-22T05:31:07Z,kapan yach mamarika punya presiden dari suku indian,kapan ya mamarika punya presiden dari suku indian,"['kapan', 'ya', 'mamarika', 'punya', 'presiden', 'dari', 'suku', 'indian']","['mamarika', 'presiden', 'suku', 'indian']",mamarika presiden suku indian,"Mamarika, President of the Indian Tribe",0.0,neutral
2024-07-22T05:29:06Z,@Yoesoef79,FE4iq7BzZAA,"Gmn gak mundur, d ancem sama pendukung ny, sampe pd demo, penyokong dana jg ngancem",2024-07-22T05:29:06Z,gmn gak mundur d ancem sama pendukung ny sampe pd demo penyokong dana jg ngancem,bagaimana tidak mundur di ancem sama pendukung nya sampai pada demo penyokong dana juga ngancem,"['bagaimana', 'tidak', 'mundur', 'di', 'ancem', 'sama', 'pendukung', 'nya', 'sampai', 'pada', 'demo', 'penyokong', 'dana', 'juga', 'ngancem']","['mundur', 'ancem', 'pendukung', 'nya', 'demo', 'penyokong', 'dana', 'ngancem']",mundur ancem dukung nya demo sokong dana ngancem,"back down, threaten to support him, demo support, threaten him",-0.07777777777777778,negative
2024-07-22T05:13:35Z,@fg7531,FE4iq7BzZAA,BTC TO THE MOON 🎉🎉,2024-07-22T05:13:35Z,btc to the moon,btc tapi the moon,"['btc', 'tapi', 'the', 'moon']","['btc', 'the', 'moon']",btc the moon,btc the moon,0.0,neutral
2024-07-22T05:10:36Z,@user-yo4bp6so2g,FE4iq7BzZAA,Contoh manusia serakah &amp; rakus kekuasaan.,2024-07-22T05:10:36Z,contoh manusia serakah rakus kekuasaan,contoh manusia serakah rakus kekuasaan,"['contoh', 'manusia', 'serakah', 'rakus', 'kekuasaan']","['contoh', 'manusia', 'serakah', 'rakus', 'kekuasaan']",contoh manusia serakah rakus kuasa,an example of a greedy man who is greedy for power,0.0,neutral
2024-07-22T05:06:15Z,@fitriyanaa,FE4iq7BzZAA,"Ternyata kemaluan orang Ameriki lebih besar dari orang Indonesia. Cawapres bermasalah aja, tanpa ada kemaluan, tetap maju dengan cawe-cawe bapaknya. Shame on you",2024-07-22T05:06:15Z,ternyata kemaluan orang ameriki lebih besar dari orang indonesia cawapres bermasalah aja tanpa ada kemaluan tetap maju dengan cawecawe bapaknya shame on you,ternyata kemaluan orang ameriki lebih besar dari orang indonesia cawapres bermasalah saja tanpa ada kemaluan tetap maju dengan cawecawe bapaknya shame on you,"['ternyata', 'kemaluan', 'orang', 'ameriki', 'lebih', 'besar', 'dari', 'orang', 'indonesia', 'cawapres', 'bermasalah', 'saja', 'tanpa', 'ada', 'kemaluan', 'tetap', 'maju', 'dengan', 'cawecawe', 'bapaknya', 'shame', 'on', 'you']","['kemaluan', 'orang', 'ameriki', 'orang', 'indonesia', 'cawapres', 'bermasalah', 'kemaluan', 'maju', 'cawecawe', 'bapaknya', 'shame', 'on', 'you']",malu orang ameriki orang indonesia cawapres masalah malu maju cawecawe bapak shame on you,"Shame on Americans, Indonesians, vice presidential candidates, shame on running forward, Cawecawe, sir, shame on you",0.0,neutral
2024-07-22T04:57:26Z,@omw2myw661,FE4iq7BzZAA,"Kamala Harris terlalu boneka, gak layak, gak akan bisa kalahin Trump",2024-07-22T04:57:26Z,kamala harris terlalu boneka gak layak gak akan bisa kalahin trump,kamala harris terlalu boneka tidak layak tidak akan bisa kalahin trump,"['kamala', 'harris', 'terlalu', 'boneka', 'tidak', 'layak', 'tidak', 'akan', 'bisa', 'kalahin', 'trump']","['kamala', 'harris', 'boneka', 'layak', 'kalahin', 'trump']",kamala harris boneka layak kalahin trump,Kamala Harris doll deserves to beat Trump,0.0,neutral
2024-07-22T04:54:08Z,@tenyharyati9355,FE4iq7BzZAA,"sekelas amerika tapi soal president election aja bapuk kek gini, kaga ada tokoh laen yang bisa diajuin buat jadi candidate wkwk",2024-07-22T04:54:08Z,sekelas amerika tapi soal president election aja bapuk kek gini kaga ada tokoh laen yang bisa diajuin buat jadi candidate wkwk,sekelas amerika tapi soal president election saja bapuk kayak begini kagak ada tokoh lain yang bisa diajuin buat jadi candidate wkwk,"['sekelas', 'amerika', 'tapi', 'soal', 'president', 'election', 'saja', 'bapuk', 'kayak', 'begini', 'kagak', 'ada', 'tokoh', 'lain', 'yang', 'bisa', 'diajuin', 'buat', 'jadi', 'candidate', 'wkwk']","['sekelas', 'amerika', 'president', 'election', 'bapuk', 'kayak', 'kagak', 'tokoh', 'diajuin', 'candidate', 'wkwk']",kelas amerika president election bapuk kayak kagak tokoh diajuin candidate wkwk,class american presidential election rotten like no figure submitted candidate wkwk,0.0,neutral
2024-07-22T04:52:06Z,@mochamadfahmi4581,FE4iq7BzZAA,Ybs. Sudah terlalu tua,2024-07-22T04:52:06Z,ybs sudah terlalu tua,ybs sudah terlalu tua,"['ybs', 'sudah', 'terlalu', 'tua']","['ybs', 'tua']",ybs tua,old man,0.1,positive
2024-07-22T04:43:02Z,@user-yx6hf3gz2t,FE4iq7BzZAA,Udh tua bau tanah bikin kacau dunia dan bikin perang ajh lu biden,2024-07-22T04:43:02Z,udh tua bau tanah bikin kacau dunia dan bikin perang ajh lu biden,sudah tua bau tanah bikin kacau dunia dan bikin perang saja kamu biden,"['sudah', 'tua', 'bau', 'tanah', 'bikin', 'kacau', 'dunia', 'dan', 'bikin', 'perang', 'saja', 'kamu', 'biden']","['tua', 'bau', 'tanah', 'bikin', 'kacau', 'dunia', 'bikin', 'perang', 'biden']",tua bau tanah bikin kacau dunia bikin perang biden,"The old man is making a mess in the world, making Biden war",-0.03749999999999999,negative
2024-07-22T04:35:09Z,@user-gy6yu8uj8d,FE4iq7BzZAA,Saatnya kirim pak jokowi kesana,2024-07-22T04:35:09Z,saatnya kirim pak jokowi kesana,saatnya kirim pak jokowi kesana,"['saatnya', 'kirim', 'pak', 'jokowi', 'kesana']","['kirim', 'jokowi', 'kesana']",kirim jokowi kesana,send jokowi there,0.0,neutral
2024-07-22T04:26:46Z,@johnnypitstop1095,FE4iq7BzZAA,"Puji Tuhan, mereda semua perang....",2024-07-22T04:26:46Z,puji tuhan mereda semua perang,puji tuhan mereda semua perang,"['puji', 'tuhan', 'mereda', 'semua', 'perang']","['puji', 'tuhan', 'mereda', 'perang']",puji tuhan reda perang,praise god the war subsides,0.0,neutral
2024-07-22T04:18:38Z,@bagusirfan523,FE4iq7BzZAA,APAKAH THE SIMSON AKAN TERJADI LAGI,2024-07-22T04:18:38Z,apakah the simson akan terjadi lagi,apakah the simson akan terjadi lagi,"['apakah', 'the', 'simson', 'akan', 'terjadi', 'lagi']","['the', 'simson']",the simson,the simson,0.0,neutral
2024-07-22T04:12:50Z,@sintamelinda-jn9oy,FE4iq7BzZAA,Mundurlah sudh bau tanah,2024-07-22T04:12:50Z,mundurlah sudh bau tanah,mundurlah sudah bau tanah,"['mundurlah', 'sudah', 'bau', 'tanah']","['mundurlah', 'bau', 'tanah']",mundur bau tanah,back the smell of earth,0.0,neutral
2024-07-22T04:05:28Z,@insansangersanger243,FE4iq7BzZAA,Kenapa ngak dr pertama ..jalan aja kayak anak baru belajar jatoh2..donald aja bagus,2024-07-22T04:05:28Z,kenapa ngak dr pertama jalan aja kayak anak baru belajar jatoh2 donald aja bagus,kenapa tidak dari pertama jalan saja kayak anak baru belajar jatoh2 donald saja bagus,"['kenapa', 'tidak', 'dari', 'pertama', 'jalan', 'saja', 'kayak', 'anak', 'baru', 'belajar', 'jatoh2', 'donald', 'saja', 'bagus']","['jalan', 'kayak', 'anak', 'belajar', 'jatoh2', 'donald', 'bagus']",jalan kayak anak ajar jatoh2 donald bagus,walking like a child taught by Donald is good,0.7,positive
2024-07-22T03:58:28Z,@user-yu4rk9qe9v,FE4iq7BzZAA,Sejarah mencatat kakek ini adalah seorang pembunuh anak&quot; di Gaza.,2024-07-22T03:58:28Z,sejarah mencatat kakek ini adalah seorang pembunuh anak di gaza,sejarah mencatat kakek ini adalah seorang pembunuh anak di gaza,"['sejarah', 'mencatat', 'kakek', 'ini', 'adalah', 'seorang', 'pembunuh', 'anak', 'di', 'gaza']","['sejarah', 'mencatat', 'kakek', 'pembunuh', 'anak', 'gaza']",sejarah catat kakek bunuh anak gaza,History records that grandfather killed Gazan children,-0.2,negative
2024-07-22T03:51:05Z,@aajat9133,FE4iq7BzZAA,US krisis pemimpin,2024-07-22T03:51:05Z,us krisis pemimpin,us krisis pemimpin,"['us', 'krisis', 'pemimpin']","['us', 'krisis', 'pemimpin']",us krisis pimpin,us crisis lead,0.0,neutral
2024-07-22T03:47:53Z,@JasJFatku,FE4iq7BzZAA,Wah klo Trump menang makin babar anak didik US di palestina 😅,2024-07-22T03:47:53Z,wah klo trump menang makin babar anak didik us di palestina,wah kalau trump menang makin babar anak didik us di palestina,"['wah', 'kalau', 'trump', 'menang', 'makin', 'babar', 'anak', 'didik', 'us', 'di', 'palestina']","['trump', 'menang', 'babar', 'anak', 'didik', 'us', 'palestina']",trump menang babar anak didik us palestina,Trump wins to destroy US Palestinian students,0.04999999999999999,positive
2024-07-22T03:43:51Z,@cristianomadeira_7136,FE4iq7BzZAA,Opo opo kok dibandengke. Kopokkkkk,2024-07-22T03:43:51Z,opo opo kok dibandengke kopokkkkk,opo opo kok dibandengke kopokkkkk,"['opo', 'opo', 'kok', 'dibandengke', 'kopokkkkk']","['opo', 'opo', 'dibandengke', 'kopokkkkk']",opo opo dibandengke kopokkkkk,yes yes compared to kopokkkkk,0.0,neutral
2024-07-22T03:43:33Z,@cristianomadeira_7136,FE4iq7BzZAA,Orasah mbandengne karo endonesa juu,2024-07-22T03:44:07Z,orasah mbandengne karo endonesa juu,orasah mbandengne karo endonesa juu,"['orasah', 'mbandengne', 'karo', 'endonesa', 'juu']","['orasah', 'mbandengne', 'karo', 'endonesa', 'juu']",orasah mbandengne karo endonesa juu,orasah mbandengne karo endonesa juu,0.0,neutral
2024-07-22T03:39:44Z,@Bram331,FE4iq7BzZAA,Udah pikun....zelenski di bilang putin.. Nanti paman kim dibilang donald,2024-07-22T03:39:44Z,udah pikun zelenski di bilang putin nanti paman kim dibilang donald,sudah pikun zelenski di bilang putin nanti paman kim dibilang donald,"['sudah', 'pikun', 'zelenski', 'di', 'bilang', 'putin', 'nanti', 'paman', 'kim', 'dibilang', 'donald']","['pikun', 'zelenski', 'bilang', 'putin', 'paman', 'kim', 'dibilang', 'donald']",pikun zelenski bilang putin paman kim bilang donald,dementia zelenski says putin uncle kim says donald,0.0,neutral
2024-07-22T03:39:02Z,@coolinspirefunnybook1289,FE4iq7BzZAA,"amerika biar bisa salah langkah bisa bangkit lagi karena sistemnya bagus.self correct.<br>kalo indonesia da sistem bobrok2x bobrok terus.presiden satu bisa ganti presiden lain,tapi budaya korup jalan terus krn sistem birokrasi da bobrok akut.<br>kapan indonesia bisa self correct dari budaya korupsi ?",2024-07-22T03:39:02Z,amerika biar bisa salah langkah bisa bangkit lagi karena sistemnya bagus self correct kalo indonesia da sistem bobrok2x bobrok terus presiden satu bisa ganti presiden laintapi budaya korup jalan terus krn sistem birokrasi da bobrok akut kapan indonesia bisa self correct dari budaya korupsi,amerika biar bisa salah langkah bisa bangkit lagi karena sistemnya bagus self correct kalau indonesia dah sistem bobrok2x bobrok terus presiden satu bisa ganti presiden laintapi budaya korup jalan terus karena sistem birokrasi dah bobrok akut kapan indonesia bisa self correct dari budaya korupsi,"['amerika', 'biar', 'bisa', 'salah', 'langkah', 'bisa', 'bangkit', 'lagi', 'karena', 'sistemnya', 'bagus', 'self', 'correct', 'kalau', 'indonesia', 'dah', 'sistem', 'bobrok2x', 'bobrok', 'terus', 'presiden', 'satu', 'bisa', 'ganti', 'presiden', 'laintapi', 'budaya', 'korup', 'jalan', 'terus', 'karena', 'sistem', 'birokrasi', 'dah', 'bobrok', 'akut', 'kapan', 'indonesia', 'bisa', 'self', 'correct', 'dari', 'budaya', 'korupsi']","['amerika', 'biar', 'salah', 'langkah', 'bangkit', 'sistemnya', 'bagus', 'self', 'correct', 'indonesia', 'dah', 'sistem', 'bobrok2x', 'bobrok', 'presiden', 'ganti', 'presiden', 'laintapi', 'budaya', 'korup', 'jalan', 'sistem', 'birokrasi', 'dah', 'bobrok', 'akut', 'indonesia', 'self', 'correct', 'budaya', 'korupsi']",amerika biar salah langkah bangkit sistem bagus self correct indonesia dah sistem bobrok2x bobrok presiden ganti presiden laintapi budaya korup jalan sistem birokrasi dah bobrok akut indonesia self correct budaya korupsi,"America, let it take a wrong step, get up, have a good system, self-correct, Indonesia is a dilapidated system, the president has changed to another president, but the culture of corruption is running, the bureaucratic system is really dilapidated, Indonesia is self-correct, the culture of corruption",0.13333333333333333,positive
2024-07-22T03:36:10Z,@fuadibontot6012,FE4iq7BzZAA,Obama masih bisa nyalon engga si?,2024-07-22T03:36:10Z,obama masih bisa nyalon engga si,obama masih bisa nyalon tidak sih,"['obama', 'masih', 'bisa', 'nyalon', 'tidak', 'sih']","['obama', 'nyalon', 'sih']",obama nyalon sih,Obama is running,0.0,neutral
2024-07-22T03:31:37Z,@Rangga-sx5bx,FE4iq7BzZAA,Menang trump,2024-07-22T03:31:37Z,menang trump,menang trump,"['menang', 'trump']","['menang', 'trump']",menang trump,Trump wins,0.3,positive
